source,title,url,published,summary
NVIDIA Technical Blog,Reinforcement Learning with NVIDIA NeMo-RL: Megatron-Core Support for Optimized Training Throughput,https://developer.nvidia.com/blog/reinforcement-learning-with-nvidia-nemo-rl-megatron-core-support-for-optimized-training-throughput,2025-08-20 15:15:16+0000,The initial release of NVIDIA NeMo-RL included training support through PyTorch DTensor (otherwise known as FSDP2). This backend enables native integration with...
NVIDIA Technical Blog,Announcing the Latest NVIDIA Gaming AI and Neural Rendering Technologies,https://developer.nvidia.com/blog/announcing-the-latest-nvidia-gaming-ai-and-neural-rendering-technologies/,2025-08-18 19:30:00+0000,"Today at Gamescom 2025, NVIDIA unveiled updates to NVIDIA RTX neural rendering and NVIDIA ACE generative AI technologies that enable developers to deliver..."
NVIDIA Technical Blog,Announcing the Latest NVIDIA Gaming AI and Neural Rendering Technologies,https://developer.nvidia.com/blog/announcing-the-latest-nvidia-gaming-ai-and-neural-rendering-technologies,2025-08-18 19:30:00+0000,"Today at Gamescom 2025, NVIDIA unveiled updates to NVIDIA RTX neural rendering and NVIDIA ACE generative AI technologies that enable developers to deliver..."
NVIDIA Technical Blog,Scaling AI Factories with Co-Packaged Optics for Better Power Efficiency,https://developer.nvidia.com/blog/scaling-ai-factories-with-co-packaged-optics-for-better-power-efficiency/,2025-08-18 16:00:00+0000,"As artificial intelligence redefines the computing landscape, the network has become the critical backbone shaping the data center of the future. Large language..."
NVIDIA Technical Blog,Scaling AI Factories with Co-Packaged Optics for Better Power Efficiency,https://developer.nvidia.com/blog/scaling-ai-factories-with-co-packaged-optics-for-better-power-efficiency,2025-08-18 16:00:00+0000,"As artificial intelligence redefines the computing landscape, the network has become the critical backbone shaping the data center of the future. Large language..."
Apple ML Research,UICoder: Finetuning Large Language Models to Generate User Interface Code through Automated Feedback,https://machinelearning.apple.com/research/uicoder,2025-08-15 00:00:00+0000,"Large language models (LLMs) struggle to consistently generate UI code that compiles and produces visually relevant designs. Existing approaches to improve generation rely on expensive human feedback or distilling a proprietary model. In this paper, we explore the use of automated feedback (compilers and multi-modal models) to guide LLMs to generate high-quality UI code. Our method starts with an existing LLM and iteratively produces improved models by self-generating a large synthetic dataset using an original model, applying automated tools to aggressively filter, score, and de-duplicate the…"
Apple ML Research,Pitch Accent Detection Improves Pretrained Automatic Speech Recognition,https://machinelearning.apple.com/research/pitch-accent,2025-08-15 00:00:00+0000,"We show the performance of Automatic Speech Recognition (ASR) systems that use semi-supervised speech representations can be boosted by a complimentary pitch accent detection module, by introducing a joint ASR and pitch accent detection model. The pitch accent detection component of our model achieves a significant improvement on the state-of-the-art for the task, closing the gap in F1-score by 41%. Additionally, the ASR performance in joint training decreases WER by 28.3% on LibriSpeech, under limited resource fine-tuning. With these results, we show the importance of extending pretrained…"
NVIDIA Technical Blog,Scaling LLM Reinforcement Learning with Prolonged Training Using ProRL v2,https://developer.nvidia.com/blog/scaling-llm-reinforcement-learning-with-prolonged-training-using-prorl-v2/,2025-08-13 21:33:03+0000,"Currently, one of the most compelling questions in AI is whether large language models (LLMs) can continue to improve through sustained reinforcement learning..."
NVIDIA Technical Blog,Scaling LLM Reinforcement Learning with Prolonged Training Using ProRL v2,https://developer.nvidia.com/blog/scaling-llm-reinforcement-learning-with-prolonged-training-using-prorl-v2,2025-08-13 21:33:03+0000,"Currently, one of the most compelling questions in AI is whether large language models (LLMs) can continue to improve through sustained reinforcement learning..."
NVIDIA Technical Blog,"Dynamo 0.4 Delivers 4x Faster Performance, SLO-Based Autoscaling, and Real-Time Observability",https://developer.nvidia.com/blog/dynamo-0-4-delivers-4x-faster-performance-slo-based-autoscaling-and-real-time-observability/,2025-08-13 15:30:00+0000,"The emergence of several new-frontier, open source models in recent weeks, including OpenAI’s gpt-oss and Moonshot AI’s Kimi K2, signals a wave of rapid LLM..."
NVIDIA Technical Blog,"Dynamo 0.4 Delivers 4x Faster Performance, SLO-Based Autoscaling, and Real-Time Observability",https://developer.nvidia.com/blog/dynamo-0-4-delivers-4x-faster-performance-slo-based-autoscaling-and-real-time-observability,2025-08-13 15:30:00+0000,"The emergence of several new-frontier, open source models in recent weeks, including OpenAI’s gpt-oss and Moonshot AI’s Kimi K2, signals a wave of rapid LLM..."
Apple ML Research,Apple Workshop on Privacy-Preserving Machine Learning 2025,https://machinelearning.apple.com/updates/ppml-2025,2025-08-12 00:00:00+0000,"Apple believes that privacy is a fundamental human right. As AI experiences become increasingly personal and a part of people's daily lives, it's important that novel privacy-preserving techniques are created in parallel to advancing AI capabilities.
Apple's fundamental research has consistently pushed the state-of-the-art in using differential privacy with machine learning, and earlier this year, we hosted the Workshop on Privacy-Preserving Machine Learning (PPML). This two-day hybrid event brought together Apple and members of the broader research community to discuss the state of the art in…"
NVIDIA Technical Blog,Announcing General Availability for NVIDIA Isaac Sim 5.0 and NVIDIA Isaac Lab 2.2,https://developer.nvidia.com/blog/isaac-sim-and-isaac-lab-are-now-available-for-early-developer-preview/,2025-08-11 15:00:00+0000,"At SIGGRAPH 2025, NVIDIA released general access for NVIDIA Isaac Sim and NVIDIA Isaac Lab reference robotics simulation and learning frameworks. Now available..."
NVIDIA Technical Blog,Announcing General Availability for NVIDIA Isaac Sim 5.0 and NVIDIA Isaac Lab 2.2,https://developer.nvidia.com/blog/isaac-sim-and-isaac-lab-are-now-available-for-early-developer-preview,2025-08-11 15:00:00+0000,"At SIGGRAPH 2025, NVIDIA released general access for NVIDIA Isaac Sim and NVIDIA Isaac Lab reference robotics simulation and learning frameworks. Now available..."
